"epoch","cost"
1,0.692984525605
2,0.692255214626
3,0.690830775684
4,0.690555125407
5,0.690280801056
6,0.690229666497
7,0.689773372882
8,0.689719253574
9,0.688653875466
10,0.688135766458
11,0.688087568642
12,0.687939663883
13,0.687472189655
14,0.68657482449
15,0.686303761884
16,0.686212737659
17,0.685855148796
18,0.685571108267
19,0.685891829231
20,0.685474764886
21,0.685325284723
22,0.685135991877
23,0.685421533497
24,0.685007603968
25,0.68529329783
26,0.684708499546
27,0.684781279294
28,0.684654409655
29,0.684302067106
30,0.683994650308
31,0.683607035115
32,0.683751672949
33,0.683531277369
34,0.683389456917
35,0.682763346124
36,0.682648608037
37,0.681855119065
38,0.681719721106
39,0.681586892921
40,0.681315582986
41,0.680765118504
42,0.679977679821
43,0.679335606793
44,0.678116972162
45,0.676811644106
46,0.676624155211
47,0.675135832637
48,0.674874629249
49,0.674538165754
50,0.673117836678
51,0.673033400362
52,0.672644495771
53,0.672357975744
54,0.672190674901
55,0.672172558031
56,0.671942212293
57,0.671518341313
58,0.671114182632
59,0.67071510447
60,0.67023574667
61,0.669829433226
62,0.669442677033
63,0.668784044852
64,0.666695815468
65,0.666565972092
66,0.666382495964
67,0.665835625909
68,0.665268649535
69,0.664565212055
70,0.664421321768
71,0.663604438892
72,0.663273636194
73,0.663198211042
74,0.662886679832
75,0.662336915575
76,0.661623244125
77,0.661881368593
78,0.661291350647
79,0.660908546022
80,0.660594073835
81,0.660392797761
82,0.659403866257
83,0.658191187972
84,0.657021918417
85,0.655876462817
86,0.654824990865
87,0.65459667798
88,0.654399113801
89,0.654350970432
90,0.654328878783
91,0.653769804399
92,0.653629632202
93,0.654193676944
94,0.654056433116
95,0.654615137433
96,0.654480759438
97,0.655033998836
98,0.655002494113
99,0.655549991535
100,0.655115521616
101,0.655191984991
102,0.654998555191
103,0.655114735435
104,0.654383685892
105,0.654331891575
106,0.654199571033
107,0.654067560877
108,0.652155033008
109,0.652023500387
110,0.651892280478
111,0.650683081687
112,0.650486317122
113,0.650360283384
114,0.649431954998
115,0.649066549788
116,0.648846781185
117,0.648235227918
118,0.647857341218
119,0.647503711975
120,0.647415845109
121,0.647079495157
122,0.646772365284
123,0.646573021793
124,0.646374441502
125,0.645599057567
126,0.645490645962
127,0.644726435932
128,0.644431466856
129,0.64329285003
130,0.643005097018
131,0.642424380153
132,0.642134640277
133,0.641401833469
134,0.641169096553
135,0.640961099261
136,0.640478198974
137,0.639640758246
138,0.639281473954
139,0.63925129839
140,0.639191140478
141,0.638739301453
142,0.637686209201
143,0.637434519365
144,0.637030299284
145,0.636924951959
146,0.635976641597
147,0.635718327555
148,0.635563284458
149,0.634649755503
150,0.63410920435
151,0.634100918067
152,0.633999646383
153,0.633812122688
